_id,app_no,similar,keyword,app_name,download_num,source,link,size,download_url
61b4217fbbd348039f125023,2307,1,动漫头像制作2,头像制作,385万,baidu,/software/30636278.html,50.4MB,http://p.gdown.baidu.com/7ef7a5bb6dc862798ddd9228c158f15942a719fc0b07c20eb3d606ed39319d60659830c7896eac00d658e7208e45d8e9871b721a9374c3222b6452b4d734406ba07728c68a4e46dd4883e441dcbc2ed2ab9fdd0c2935489fae66fe391fa4367f09d3073d953e04b064d59c4691f49d8a7c9fd0319bfdfd62c8949902fb7c3c0e1b1bd1bc809b41e73d26d9853be7c7aea72793f931fbd50e13ce1c6a17a9e8d47bc61107d7368311c7397f213ad1ff6052651f73c5d0e634d376a74f2d5a422108f34c77ef81e6d2ba3021e3f4bebbfd128b91ab4f273c9052a9bd37b4dee806c8f538aece78dcc89513f16a249bc34f3c543321a32cbef6a10fbb6d440ac3095390a8540a44554d8d115bb4b738d7bc889c236d385c135d
61b42185bbd348039f125045,2312,1,Tita个人OKR目标管理,Tita,12万,baidu,/software/27128439.html,46.25MB,http://p.gdown.baidu.com/c96d9261a30b93e5281b7712ac7e32283b10c4af20d43d6f65a8d19d3945caeb74c0b1e387aaa399eee7381adb773ab69898cdd4aaa4a1deb36262df3f8dcd904f5e29bfff9422eece44e3d57731864ba87564ab6e51eb9c5de1db787bc31d26e5f0298843be2b77d8c6857fccb93b23a70e4d423ddb53b8d288b8198389c0fb000b00a2345d0bdcab998c8073e58e821020a940bc5a2a630255ad0ffc50268d1f3ff2f437a79bb34dd4e14dc8d79310186eb604edc060d4796f1d299a41941abed0cdcdd85f74724cf4692e2f0a98a411cfc11f6039afa50e46daf1b6e3811a0b6e54e022e490d7571053f9935172cfd16780f69bd10dcbeb9eb01a988b58bd36f35aae6c5c5148
61b4218cbbd348039f12505d,2317,1,果蔬,小象果蔬,3万,baidu,/software/26868460.html,15.14MB,http://p.gdown.baidu.com/68703b62e97315c3ce7c514b4c7b7843c15fa16a6a3bc17f86aa37ff0cc115c53237dbad70fc9210d7f8b92b3327ac10fcc8457498d3d423a4de8ca3405645b44c3cc91436cbc763d45d0ca69e285bb0415a786e744373f855d86bc489c7df08ccf22d78ed0c5b8013809f8c37646b6b1437481324de048093daf797dc479670d7e814ad19fd076d593f5593ce1fbe977ee2c7fd97c265a4c72030d049f6746e173f4eb442fbcb2144f05991cbe695a0d61d7b1ba7af40d134f80fd9f692a7dc
61b4219bbbd348039f1250b6,2330,1,吐水星,吐水星,1371,baidu,/software/30617769.html,19.88MB,http://p.gdown.baidu.com/8770f1e70ee78265267ade86f6ed8f9a8431bfc19465303ae9d2476fe8d198f29fc139f053b2906051958d6aca9f5379646bf0cd4df48960ab56274ae261108fe9d1e2ad79d8ea06da1386d20bcd3f77af08b26f674cf52e426241902a170bf88b16c4b1373e602738abd39c65f31e3998717bab6e23ac9cb8ede560ee4ce904fc3d6edbd610e86bc1250aa4f4faf9715fb761dbc9ff8c453d7324a8f1abdb14759757ca2f3ce4783006523d50a78afe463da2a7e790bfd1dde12a2cbe76aff27979351a9c4aa25eaa2e62a96c491c09b4e06bd6664e43d625c94a53fb6d313be5cbce5515267342b8420f96f1a4d67c
61b421a6bbd348039f1250f2,2339,1,二战风云2,二战风云2,109万,baidu,/game/30593296.html,257.45MB,http://signd.bd.duoku.com/service/cloudapk_sign_online/64000/64609/64609_1637033581_GP60031.apk
61b421aabbd348039f1250f8,2342,1,打卡助手,打卡助手,50,baidu,/software/30101820.html,14.72MB,http://p.gdown.baidu.com/f42cb84c37ca446e41a653ee70665956ef70fc4fcc4c98d56a4b2ae5ca4153eff5efb8a2c979feba051543ce50cff8d19d861eab9bfa9262037eb27bfc466ebabd4be9f0351c099440b852f237a8f6087266233170e2fdcb1dfdf904445adc05015d83a50dc29fbbb19e2300e16ffb364517e1cb601dc04675f67f9dd6b34eabbb3e0d784fe23ec04971469a901bc24717ce791bdfbb6a5cbaadb78b6865f99513809f8c37646b6b0be1e8e5203207e0f5d1fae211d5ff90436bb110a4e38d277d31c060fd2ba905377b6eb65469ceb40c86d602733b5cd1b1be14b14869aa06963722c63ee8e104fdd5e58f57f8d9b4549ea8f3c3c7b35e8b95444e8bd0f3e19d8f0d79fcc15900
61b421cabbd348039f125174,2368,1,小聪提醒app,小聪提醒,6万,baidu,/software/25532990.html,25.4MB,http://p.gdown.baidu.com/6276a99e1d2fcdfca6f003ffd4c51ab104e5b082b94edf4c5ebcc9d1f9ab6d0e235358d9c95fd5dca493bedfc5163d9123bb4211a9e6b07402c015472cc5f14f3bcc3f2091a374448827b2b117e10420e56370e392b1b414140b9f095f0d3277d04f4c590c41a1e4ca252c95f085cf56fc4b8451eed08fd320e7578aa6397eee66262664b65591f2ab8206242c0194ff591dd4df8277d898749972c0b88e6a23645ef9a5f3c97314dac520ef5525e90e9d59edaafd1fe9ff1538926fee90cd005757dc6c2be732dd0ab3b0b59bdaba2cfb13a311919f7d07199a9a14f30c1aec79ccb69ce1b4fedc7cadd5fc849e907c7c836000116f2a9d9a7ae92e4db89c3f689c8881885a2b6bb8420f96f1a4d67c
61b421d1bbd348039f125194,2375,1,百战天下,天下,27万,baidu,/game/24423200.html,32.53MB,http://p.gdown.baidu.com/e458fb4195fd5add40a32fb40576a33dd9625e12c54efb2d17c5d98676be8bb6e5cfe8697a765614c4e04c5002ab009fef4f15e45e1257b52aecbb64de3ac8357b2ea970e9e2a8131538926fee90cd0019889be2f5135a897779795adfff7f83b77b02a4b28670a70f8d7bc016af52d1e36774d71c75e908e9f6425378da6ee6c997ccd2d7413e3bdb06bca660155ca9c57d2660614f3e30
61b421d7bbd348039f1251ad,2379,1,权健,权健,16万,baidu,/software/22698174.html,26.39MB,http://p.gdown.baidu.com/aa061881f2e769a5d1269cec15fdc09111eefb9b8b1605885298750d0c5f5b2acf24fbc4ac1f596b120b0b59178514879d7380d8323abb82166599833f51514d377f42676d9dffbad27c1100899e710ced594b1333bc4da89164a90b993d43884a554def29307478ee1af61ce1796ff5c01841778b7d0d45224f4b6cc45e2e843c37c985814b91abdfe2c9f5f4bf79b4348a030539a48d4a753a95297266cfd1141cf0cf4368df61393237553a984f390ef78e989f7ec3c0001a75f83bd9b37c5021e05628f4947e57ffea5854eca867f05cec0ae8aac4b5a69f7f66a95d6a1877fa035fbd68e4933a3e94ff4946965b
61b421f9bbd348039f125218,2408,1,微管,小微管单,104,baidu,/software/26304269.html,9.03MB,http://p.gdown.baidu.com/38fed0040ad8fe62acc18a126853cbbc66b9b8c139d1ef4d8a94d932a3a6133a4e2203be3e07205243451df7d94f79e94056df444030150150fd0b28513e45b71298c310ae6aa1fe4b13130de83ff2b64e9db468418c2090a887c125d10497c749116d7045a8fff5c9263d182a96c376bc40aa29ce9208bf9661e069e76d3cee423e412afdf859cb22c6888fc7ba915bb66543614265bd95795fd12bda9b93247ec11e017bf1b68212e750417b10d5ee7d82a3abb7defac01ebe61f26debc33e74462d553d5f852f7d74e438667537b82093102d7e6c0d3e5f3b135caf78fa38e9397cc1b51101183b3a87423336ad079d03d5a09bbac5002ebdd5084ea40b469c92aa17d6603f14c3e2def8694127b2c75f09c90f750654052e23398218fd2bebfeb1526411688b
61b4220cbbd348039f125263,2424,1,光明勇士,光明勇士,81万,baidu,/game/30621760.html,1.69GB,http://signd.bd.duoku.com/service/cloudapk_sign_online/64000/64694/64694_1637827264_GP60031.apk
61b4222cbbd348039f1252e3,2450,1,环保,环保小宝宝,128万,baidu,/software/30633497.html,79.82MB,http://p.gdown.baidu.com/72d4b801c1f6fecaae1565b37fbc1b3ef455c0aa9e1b603a0a267b7872f4dcd49b52afbeec2cff56fa9a527d1fe7cbafa573f3062692051a4dd4e14dc8d79310222d64cb10bd2ef89e7ed034fdfadfcdca5ee304e3d2fcb8d9cceabd6b7e7645066a2f8ff2c57b8b76044b36fe3886d59b245b5bec0314a6dae85766d0a4f0addfa88b53ba081cfa6980e7419046b61bb9c7f3fc7f9dc058
61b42238bbd348039f125313,2460,1,乐聆社区助手,乐聆社区助手,2万,baidu,/software/29544276.html,26.63MB,http://p.gdown.baidu.com/9ff10f57997c7c48234eaf059eb913700f1e94740f27f3059a8ab53a70220c57d8c942c92de5f991bf3f1fe151d534edd63a7ef48f2a14cdb9f5be8f1c95af5008f4f70914eb364cb99a5762bc24425768c3b5008f6bcac4270b1bf473e17ae069e5425ebea5b70a1bfce1471e4d2b6fd588f7c036778d8a30d22ac0471cb972ccfabb3aed7f4b8157c2c3239ac12ac6141cf0cf4368df610e3214783b32a0fc677389646bc7d12cf01cba629390e20171a9625ff313b50e75bb353bfbe2af90108c6fd29ccb8fd8779c90046e8e3a1b24e65f07d9fa09996f3fff5c82989f74a7835bd7cca9f3e3f14d72b5e2d8ae9a9001e48946b2f7ee
61b4224cbbd348039f125373,2477,1,玩赚魔盒,玩赚魔盒,37万,baidu,/software/27311951.html,25.07MB,http://p.gdown.baidu.com/671b84ec2b9359ead50e8746297313722bb3b8cc720401d95c8ba9f5553f493b795fdf962fb2b2084e2f72bb68fb5cbf9737821da2621150d59086847fd7fd09721195b7c0e13dcc928a635c938c37e064e31cb120ac571ed0dbec7d471abef6bc442dbaf56a1726905867cb3a55b484c8920916bd5e9b90141cf0cf4368df617244e25314d1c380446d1438ef510cf87d632c7743a87632e76512cf87b1e609a6f34204be4bcff892f600b96a69714080e814b4e5125c398b507087ffa295bee19f62a97d5d9aed161c8f9e35ab97317424116edac635de5b38ddf2d1e9818d
61b42250bbd348039f125387,2480,1,易面酷,易面酷,1万,baidu,/software/30502905.html,62.23MB,http://p.gdown.baidu.com/79bc8572c1ef8c360acbabceb98764792093102d7e6c0d3e3770c65927f48b36695387ea0eb6158e8c75e7beeb48818a3fecdafa0de746f5ff5c228acf76b1ae43415048c9697c7d61945b44454b9d9bc3bad3842efc52644507a027f2ca58580dc0b3207ad410bf0e8e94a1a9913cede16d599173d0c952
61b4226dbbd348039f1253e0,2505,1,超杀默示录,超杀默示录,4万,baidu,/game/26529031.html,754.99MB,http://p.gdown.baidu.com/a2a37510fc222bcc1ad3e598d65541ef4d2a65dda788758022d6c49d65b1c930f873737dd9d2716ec5c69ffe0f77b3a16e2587d44ec17468722db98df91d73258c552d8e2f480ba7cda85508c58100455f3c37f5d14a9e45e140d4461f5df819eccad7343d0bb2c6ce3cce992b6381fb5f641782f1626b787565eec556456a202917a9f2b46c2fc62cc4920e87c7594e99c64f18614799e9acaed5eb20ee34792093102d7e6c0d3e9c2392277acd05d393e68d5726ff399670d03deca4444e07a7d701ec3679708768a8d6ad402acd6c4611ef90fd43ff79227cb25432cb116aeab7aa38393e3044b127192b9be500ad7604d4b01342b5ffcd0da8ac1e86d513
61b42271bbd348039f1253f2,2508,1,防蹭网,防蹭网大师,178万,baidu,/software/7901286.html,1.47MB,https://www.coolapk.com/dl?pn=com.fcwds.wifiprotect&v=MTc2MDY&h=cba54bd1&from=baidu
61b42278bbd348039f125414,2514,1,微米,微米浏览器,852万,baidu,/software/30566605.html,34.3MB,http://p.gdown.baidu.com/8cc4fbe86164ab04f7b0dbd44ee4d2992bf17a049da65630af81b39e6f535195c869d344a8493e2e26d7cffb1c1ba9dac5c1f595ccd5e36c885ab5c3d8d8bdc2154bbabbe16eff08ac8f44de04a54fe08c5dc3f09ce9f014b372272af6b36a22f45fb9a2ee0c9809284b28b331db2e1c7f698c3c80c68212fa7c301517a3fa91ae734503669e2497e12b829b8f6daad3d5edbd41f4fc23e62093102d7e6c0d3e332e0418754f30faba342040eff8d2f498dcf0b289a7960eed3c5a1dc3c068f152aeccca65da9425486ef871f6e6d5dcc73ed1f2d55ab8ce0e184ab3e8505c8bdc4c633a8e477ac811afce0cc8a329e4c6aff06a8031bb474dc38c48fa3ce34a
61b4229dbbd348039f1254bd,2545,1,乐土,十方乐土,2342,baidu,/software/24940088.html,2.13MB,http://p.gdown.baidu.com/c716428252e6fd208b42ee75f4c987af1af8e045be3d7eba6877a71cb8e04294e839c538a6e862b9d257bc568c0ff022a82e9dcd4bc1d7b203d8de16a0766d812e15f44faab514ed41f916887f77354037b9c9d72944dbbf113b3a9d30089d612f858a22a6fae218a838aba37f818821285aa5dfdc694b7586b80dffbd473b0f319de084bf9f7a8f0014721828bd3a40c58f29b5df2eeb1133195d39eb0968a2d527222155941d9c4c472938772bb5167ecc16fed968d3b2b6c9357500f456e551ab7bb95522b79eff120aeebb46be380b3259629df6a1a41f8f3b09a2a4dc17c79f9f3108bcf175
61b422a0bbd348039f1254c9,2547,1,仙剑奇侠,仙剑奇侠传 官方手游,34万,baidu,/game/22578777.html,190.84MB,http://p.gdown.baidu.com/2f1ee9d298bf575e69092ae355ba67311538926fee90cd00527bd6e354fd46d4e1cc020e7dca2a4077dce5dc913b8623b6e36603b776a1f782d53bda9c65b9e8b8425e9dc8591ca8b750c27b82625feb7c5c7c5da4751640dc7982c6a1b67b44aed8931faef8509cf145283e1154ad5e
61b422a4bbd348039f1254d6,2550,1,最美证件照制作,最美证件照制作,77万,baidu,/software/30700991.html,48.13MB,http://p.gdown.baidu.com/8011b95b2365f1d9aeb11f214b8396d6ca98412de3095f76b1c2b6f7999257c24c21914871e8b81d8b226861cd3b3fc96181c25fc689d8aa4ae6152c0d898ce30cde69435cc9f0f54b0cfe44266df2e3645eb7e440922502ca932c022e8a49a112413d0ec01be127f385d5e578ba7436c58f29b5df2eeb1196bee32f8bfb041c093484058f7d1f44446e670e9ad502e8708a9551f1872e25f7b1b35e4669b92004577b92a82a46be421c97d43733faef2d4550238e614bcc0e43d1cd6686761125f471a168b4ae03987f1e666301ab48e5ecc640724436b0
61b422abbbd348039f1254e1,2556,1,捕鱼达人4,捕鱼达人,776万,baidu,/game/27271634.html,25.91MB,http://p.gdown.baidu.com/5f53bae171805b921538926fee90cd0089b1064ead21d81c6c8a5bbc39ed5a3b877bc1e14930831f972aaa17ff0c3ce937150b159637e4bb91f9753bb9c2c300671022104c981c72fa84ce6784d3f6c9ef2eba8905c9b78998e7fcfc280f348b68b333100b4d7357
61b422babbd348039f125523,2567,1,到家商家版,到家商家版,5万,baidu,/software/29923638.html,33.74MB,http://p.gdown.baidu.com/2ba9d7709db9a39d2e34627d6144eeb0d16d11a0ad34be26d35367c4b8342d90eefb95f666588c52bd756db62e27a5cdb9fdb8bd86b917f938c9235e42c65b9af8b5463462cac22be02434abdac123d84cfaf0b34f6aaf0079de36c38879b04c535afbc6a47a1b7710e63d1e9a38b38eef76f42ef288176a337c9503453778d21071879bbb35d74f8705aeb881617cccf8e70032ccadd0d1a466e86d4fe7f163e03eb95f291ed2e43b7759e8bcfd2f81672bb5a2ee13815545f4affe025870698b87edd6db6e618720ec9a73661ea72e1538926fee90cd009eb29bea8cfda312df4bf73a237b259e8e68468dd54002a088e8338328ee7c92e1439d826ad44b494410d431e1b72286e70b2a77ce8057a4b1973acba8f2a4c22a4333c4a9596c4566b17739b169b8eaf0655f52ed6509d3
61b422bdbbd348039f125537,2570,1,飞选,飞选,64,baidu,/software/30207766.html,22.74MB,http://p.gdown.baidu.com/e5f63079a7cccb249d2f601fa368263357e919b742dc8de5af5b7f085e02f0e7630a3cd1ecc31d5f82989056cfd1645ba446414ce3e40ab420c0bed93926acc0044b1127a46704f1300967453589311d9ea5c4b62283f678d615e0143c2998f57f7c2819930530f5541ff77acdbfb4ef96fe0c80ae137b14b0129e406865dc048b1b01120e4aa82634d9d564d9f3cf51947141d9b19f03da2093102d7e6c0d3e8ae33534ca7763a05d71a33b7ca29337cdea18ab54523fb4f34ed3992d6cb1ff9b5d3ff27f4d9ad79ffd678a1b5493646cbc6b3ebc2abc5aed6dfaeb07d7cb9b11a1715a53e526332c6aceb460e1a04c140b7c3c1424d31f4c9cd446074cc862
61b422f0bbd348039f1255de,2610,1,开心厨房,开心厨房,50,baidu,/software/30635629.html,11.17MB,http://p.gdown.baidu.com/45fa784cdde73f443132b275f324ce2badf0392f6c1668ff71f05eb03cf0198a668de897d10be079984a88382c3248973f2891b85367b64910c2948afbb0c8401f5024b93b8034005d6cc5e7c356fb375e1651f12b4483b3adb8ee108ce8a5a0b6773ac6ce19e08f5454d0d507104e30e6f52e82641489a3681f0f37998c5baed000a38eed4d3ad1da0ee4d6f3863156ef5cb60af2d8fd17487ced34caa42a840aef924a0fc5394bd4311ace58be3f6d13809f8c37646b6b2169f0553e11644faa58b81dc2fc33963cb7044385088b7b3f51f8f4f8e0c64994c206ad29e481e27c0a0469d2c17dbc38e55b7b0074066cfc6e7955e569d529f5bfb3991ded8315ae8b6923768a0675e38ad0cc52f7b32e3577f41c38fa7cf5
61b422f8bbd348039f12560e,2617,1,咚咚,咚咚,12万,baidu,/software/27903202.html,57.55MB,http://p.gdown.baidu.com/e9561883d734f1a60bae0477a7acca5d2f4573a534272ea3f82cfb5f25f522d54805d0c2fa49a3bbf3c95a815caedb5f6218619ca58d5acfda10265fd9407cc3af804129072ee179963524d02105592e4446ce3a1df19b62da0ffd958d192266d4d03ccd467da0c45ae4b92743955d50184d277366eb93d31f45da01abdfabe1c8f4fc4afd20c2aa152e694a41cde6f52420acbb9ee763e6c1250aa4f4faf971b4979a1711dea5ddd21bbaee0c3d6dcc5bc740cca9ad9868fccf6e207afe34007474baab28dfd2d50d655a2e25b16b24fdbcf9ba335412b5e2cd7111dc133fb0da852abcb55114e88d8d550cb56f1ae0c6dc8c13d95cfa31b8420f96f1a4d67c
61b42304bbd348039f125643,2627,1,王牌战争-文明重启,王牌战争,1071万,baidu,/game/30258345.html,1.96GB,http://signd.bd.duoku.com/service/cloudapk_sign_online/64000/64073/64073_1632303300_GP60031.apk
61b42316bbd348039f125694,2641,1,木筏求生3,木筏求生,641万,baidu,/game/30261162.html,267.65MB,https://game-union.cdn.bcebos.com/apk/202109/com.mobbanana.mfqs.g.baidu_v240_60031.apk
61b42324bbd348039f1256d8,2654,1,橙云优品,橙云优品,1万,baidu,/software/27257090.html,33.79MB,http://p.gdown.baidu.com/9184b8c5e2326325009494d181f0176ac851624ff92eb95787a98ff6cd93f020721c1ce1e8877f823c700a834fa03fa5abb747898eb35301864a114d6f02fc604210f3b83045bdf263693d31ca72803b171a624211a800e64d08197f75aaaff22e98269cf1d1160896185fb73f66c4980f4d99938fcbe5929aea0825d5b89f51a5ec152a04b103057951664eb89d7f4700857315ff5f1bf0d8bbcc588f85ac1275743f1edf674f9da52725f4ce791c1af7edd6ecf2a8f90d07e58591310b6fca9f3a41e1d67c87e413809f8c37646b6b079009c26d32789fb698fbffa54568202a6824eead88c81119e68554c633dd6a31eab3603eccefab8e4cb752c49e84abf63fff9c32ea360218ae4d0957289f3448165f7cde74ede78e1711830679a12ef395800e152bdd58dd077537b6c53562
61b42337bbd348039f12570f,2670,1,调工遣匠企业端,调工遣匠,336,baidu,/software/27318935.html,17.4MB,http://p.gdown.baidu.com/7e3a23e3e304de822093102d7e6c0d3e7da42d023f54cf0af1481aa3471e0de8b261d30c23a7e463060a6ce8516295dfac191a9f85c9bf1177f24fd7b252184ff6894ccac0692c7a699f22c461c4b014ed609b19a553592be25259a1df8293bcb0b956ac1b4e713f221883360f22b702
61b4233abbd348039f125725,2673,1,真红之刃,真红之刃,455万,baidu,/game/30190143.html,301MB,https://game-union.cdn.bcebos.com/apk/202109/com.tmsk.zhzr.g.baidu_v3.3.1_60031.apk
61b42354bbd348039f125789,2695,1,天航APP,天航APP,40万,baidu,/software/29881224.html,11.72MB,http://p.gdown.baidu.com/b4ef7780846da439f02b551a35d454d5575cbf9a60ded012cbb2001741fc77ae1538926fee90cd00fbaf728a3ef95046b7ecf345eef3c1520259791c9df4b7553ced6e8598df3b5c7799b8a2165cfe2db7ae41d053c7fa5a69c1965b3c8f8c45224d971f9abf746352ebf04f681a8ad990010068b5eff949586d15b33031fe00
61b42363bbd348039f1257c3,2707,1,乐蜂网,乐蜂网,6910万,baidu,/software/10612762.html,17.47MB,http://p.gdown.baidu.com/99c6aad2bbeb955b71bfcf75625d0a382479ea0b70dcaadaec1de9222909c3f5d2ddb7bbd22d40f27c5bb177ec74fa372093102d7e6c0d3eb69257a803fe8bc1f2d8a3cc2b370e4bc32862b690197f4b2ca97bb8350893d25e8f6c361219a2a9dcb24e32c9ce327d86483505dc398ce28e2a47cd1bef45eed0f5c8c99ff4c5011725492e489e8f07
61b42368bbd348039f1257ed,2712,1,洪恩学堂教师端,洪恩学堂教师端,3万,baidu,/software/30658987.html,68.58MB,http://p.gdown.baidu.com/fd99db786c399d289e02d751b8c37d168ab5a50eae62bb4c7f728e49aaa3254e1a9a23d1a175c2a8d1fe3c197e297e4552651f73c5d0e63490961ea27104cf8cbdea1b0755cbb30c2d88702530361fd162fceb8dd69bd01e51c21a27be2e55ddf179ee395577460c5c370cc28007ccf9d01ddd44ba771215e8f7fb58e540094f8886b4d1977811ed49a1eab7b7453e83c4a1e038f37f67d0
61b42385bbd348039f12583d,2736,1,手迹造字,手迹造字,163万,baidu,/software/30700999.html,35.9MB,http://p.gdown.baidu.com/d6963680a9667d5d915d598e361105260d3196dcbc815d2ec02f6488a3531aa6260b7ba7113279a338340ff6b1ea5dcf4a3f48ea984692860b91d7066884f6c5e94f4497dfb3abf913809f8c37646b6bb6b45ac1f7c507b9634a3fdb86cf49edb760310fb18edcc31f5f3054293bdec1f94a45afb70d977bb67fd2cb5b42311c457588522f3c95c043c9b510f7f08ee622dc340162617128fe5eaa6f199667d963ef63c88ccf15dfb9497372b0ed4451
61b42388bbd348039f125845,2738,1,欧亚聚合司机端,欧亚聚合司机端,5557,baidu,/software/30151541.html,85.78MB,http://p.gdown.baidu.com/7465308f6da9b9f27d48d065d02c84b95c75f775254580051f8dcaf0990c009eff9e58ea113c1c9703419c185a18927e09f24d053c1a738de41f3ff04f8ed5a089f0f33f8bc5dbcf5a1f24c76bb0d5f447a45faf8c995239645fb7c9016e230c291fe5433aeb653e84638ce984d05a52c1250aa4f4faf971e7fac4b1250a909fa42ba1b83b1de690fbe2fd96aa27d40596fbaaaa6545ab5582fcf7743c6047f41b610d1d892e16320c7d9a077416d6450b2de1d280c7d58eea9a96ba61e6378f5177a0cc5db60265d3556f1a9662076eb8420f96f1a4d67c
61b4238fbbd348039f125862,2744,1,猫眼电影,猫眼,852万,baidu,/software/30673877.html,46.6MB,http://p.gdown.baidu.com/8ff6e1447771a2569cf7a1c0352882a098cc3c48e5ae696425e708822376381a68c5ba786b2e73a97348fcff72baa41f482eccee83fb73a1a00e716170b28c36e9d163d109664dca1ad14a78b68218ffc03515c72ad3eb66c01335fd3dc3fd7df48ba54d1df8eed75207d76be168f68cc2e8e1d20a700dcd297b77ae7e8bdfc70425a54b4903b9fc6102659cc1838342cbb1e6655f1f8e62cc24db1eafc0c23cae86942fcaa2184b1480c726069134f114165ae3faefbcdb7eea66a973589cdd29d8990fda63712a943f18c09003091bf956ced7c13c65a3fd43e58226e8539b47532ee57c665b582093102d7e6c0d3ef30b6c831f00afee352cf5cd5560c231ca959396aef0cb8468c3e2319c183db5bc1b98348940092267aae9c26d4bd195ef9f25520f95f42c64ea8937870e02423df8c1011f939a89ba8d1216ab3addd297c626bad98975c68e98381f455fc07c
61b42394bbd348039f125876,2748,1,云单车,云单车,16万,baidu,/software/25301612.html,21.78MB,http://p.gdown.baidu.com/904bddfc8288175f7f3ba4078532e76fd2ba309424af6f53f09672541c236691e306fb5374e951e831a93b8e3a475c9702174680172465c246703b4b4cdf828fb9b70ba2e2eb1aa08c536eb1492cef523aa86a4a5dde098e30a76068e63a03794adbf4792b7f42c0ec892bb490f0a38db62821e80b0627a58d689aea66c401c2b6de4d1033c3a6b58af0514b0dd1f7f98f2972028c18328fc1250aa4f4faf97183154db502e034ef4d9e7403184063375e433798ef894e31e3d2ee344eb5ef3168a14a2b395d7ab8f74b17fb61ac050f9e537de79f389c6e35a7ab8003cb05a7d5cf8da66e318438
61b423a7bbd348039f1258b6,2764,1,钢铁,我的钢铁,66万,baidu,/software/30642402.html,19.24MB,http://p.gdown.baidu.com/eccfbb10a58ecb947959e97ffbe8d8f2c591e570a9bae9399d0d65e4ffc323fa0b577d45165a4ac5a6017f8fbc6561334549a1fbedf9ffa1d64b2e2bb82dcc1baf1300745528a72052651f73c5d0e634e7384b34d64dcf79633c43d8a107d1307ba187246fa3acacecb6c8b8abd5e914d4b4bcf6f6cf82484e2749e121804f4eb98ab2068c8d10664a8e3bdf0383142d30c49cfd695f5134317f0558f87f7e63d1d80cf78da6b6e062740b104770b2f1
61b423b2bbd348039f1258d2,2772,1,小安管理,小安管理,50,baidu,/software/30485917.html,58.95MB,http://p.gdown.baidu.com/87e7e8a8b7b6af9d54fb11ac4dfda65693896370e43a79c1a0084bb8036ff7c21f43c5c5d497e2e36d43ac6fd36b4da35c657dc14b00d29b94b6d4e40f3081662ef90bc5db20153dde3aabd2f8d47bf01538926fee90cd00d31827b92d8fb858e1b01182d4df1004cb07d53abee7403d2581b9e210f00193c0a4629538b54de55dec76ca5fa5d5d9428eb9af23c62d6ce6c853d59af6e7098a18fc06d7f26feac731aa578966097d548d542141710b48
61b423b7bbd348039f1258ea,2777,1,天天跟我买,天天跟我买,6万,baidu,/software/25747692.html,19.55MB,http://p.gdown.baidu.com/61694554d91eb791f70b03546a8d3a1a16094c3ea955dfb1191eb2d405afaa6a141cf0cf4368df61c889769f2232099baca2010ad75bc0a2a00fcdf0747eec152777c46445d1585fbe268511a72b78fdef0c69def078d248df0552896db5434bc1df366166ccacca7a8a85c2d406ec440313cba043897fcc
61b423bbbbd348039f1258ed,2780,1,优易信,优易信,50,baidu,/software/30312279.html,46.06MB,http://p.gdown.baidu.com/0d4560b63c64e2915d76e0178cdc316dcd15811f3424a5bcf5479ee4cf1be65e4d38ad0a8ad831fcf7b5d5dfc472bc5ad8871e90d88c423bd6b7862e085ed5ce9f5030243730039c029eb7f92f4f7e3866737cb960477fe47acd9d3902d319c2725f69fc7cb1043fde91bd0534be347e0b313a4407bcb26e6cadf62a70b5a1e5bafa1422b627762d52651f73c5d0e634d3f9fe5db95a9070394e6d562492bccb51e70dbd08d6187c93545fd28f40eff351a2337cdcc86ef0f52791cde311352983922e8c2655c83c779d7214d6a978caf8448a0ae552589ad1929b4ee37fb854058c016433743b001d3443f01130b692
61b423d4bbd348039f125969,2801,1,五大道,第五大道,3万,baidu,/software/27902708.html,37.07MB,http://p.gdown.baidu.com/808c7f1a0eec943350c1547e30ae7e2406e1a3698dbc2f96b9bd70a8d6c54fcc0818eb3df0807fbd98f2323e0c8790e0e477e2c6146004744dd668f5a47fbae073548d8a03160e3f75e8cbd18caff3a49f0e9b9c866bfc45e91cea94be83efc3fbfd09ab50d02f502631fa137a6adc390361eacc32678a0e04b0a0fc9dcd5197c58f29b5df2eeb11e250457a0971d5d34c3195e50bb01309a12dca75b99900210beac7bf5e582c15671a0ba50670b616ee5e8e2edfb5badf1050f004ae739a9ec07046bcd242ddbf19f4b3a17418e1cf307fcb6180f4f03717e938dde7286f9f08b291e2a948e698
